conversation_id,title,customer,resolution,intent,expected_decision,expected_intent,human_notes,human_groundedness,human_correctness,human_completeness,human_tone,human_safety
a1ef212b11c31e53e1c0bfbec661f7f7,Customer: Once again please help. I feel like the person who is corresponding wi,"Customer: Once again please help. I feel like the person who is corresponding with me is speaking Wingdings and I'm speaking English
Support: Happy to help! Our team is currently reviewing your email and will follow up directly.
Customer: And thank you in advance for trying to provide a humanized non copy paste response. It's so incredibly frustrating right now.
Customer: Everyone talking about refunds. don't care. Care about a ride I NEVER took allowed to rate me. Ride wasn't cancelled should be no rating
Support: Looks like we've followed up, Jon. Please be sure to keep an eye out for our response and reach out via DM with any further questions.",,refund_request,escalate,refund_request,,,,,,
0a4c9330f7ff35952cceffa0631eabee,Customer: .@Uber_Support why can't I delete my account? I have tried several tim,"Customer: .@Uber_Support why can't I delete my account? I have tried several times over multiple days and each time an error message. I need to delete my information and the account.
Support: Simply visit: https://t.co/T9QCqACqox and our team will be able to assist!
Customer: Canceled my subscription due to poor company practices.",,refund_request,escalate,refund_request,,,,,,
cc103d0053b0304e9c7458b2ddbc1293,Customer: does one get a small refund when your drivers cancel the trip? Waited ,"Customer: does one get a small refund when your drivers cancel the trip? Waited 7mins and the trip got cancelled! We normally get charged for cancelling a trip 3mins after it’s booked! #daylightrobbery #getyouracttogether
Support: Hi there! Please send us a note at https://t.co/QsI1vsvcif and we'll be happy to look into this for you.",,refund_request,escalate,refund_request,,,,,,
1a81f265c067c3ca996671b8bc1526d7,"Customer: WHERE IS MY FOOD???? Ordered at 20:01, you stated 20-30 mins delivery?","Customer: WHERE IS MY FOOD???? Ordered at 20:01, you stated 20-30 mins delivery??? https://t.co/UU51Fpdkrp
Support: Here to help! Contact us via https://t.co/jP6giifgNM so we can connect.
Customer: Order cancelled now. Second bad experience from @115877 in past weeks. App now deleted... @2350 Much better",,refund_request,escalate,refund_request,,,,,,
bb41fc07d575f68abb94a4d56fb483de,Customer: Just got pulled over cause the Uber was driving wild but me &amp; my n,"Customer: Just got pulled over cause the Uber was driving wild but me &amp; my niggas got searched &amp; they went thru our shit illegally smh ...
Support: We take this very seriously. Please send us a DM with your email address so we can connect ASAP.
Support: We've responded to your DM.
Customer: @384161 My account has been closed and has not been opened again @115873
Customer: @384161 __email__
Customer: @384161 You never take it seriously because you are evils!
Customer: @384161 You don't take it seriously. You take it selfishly. Death threat over artificial intelligence let's talk quasi! https://t.co/XaWqs3wc2T
Customer: What kind of drivers do you guys employ?! 😡😡
Customer: I wish you'd respond to that death threat and artificial intelligence E8 quasicrystal
Customer: Uber driver won't pick me up but won't cancel I'm not getting charged
Customer: About 4 miles both ways 8 Total carring a grown man and a child . Piece of shit ruined the night. And still charged us
Customer: Walk
Customer: A 63 yr old across bridge  come back and pick up my son . Waiting on him .he would never cancel but said he couldn't pick me up. So I had to
Customer: How bout fuck you took my money left me stranded down town with my handicap uncle . Y'all canceled me charged me . Then I had to carry
Customer: Please respond to me dm
Support: Let's take a look. Connect with us via the following link so we can review your inquiry further:  https://t.co/ILb6VgllH9
Support: Here to help, Matthew! Send us a DM with your email address with more info so we can assist.
Customer: @Uber_Support Ones that threaten decapitation!
Support: Happy to take a closer look. Connect with us through https://t.co/e8HVorX5rh and we'll be in touch.
Support: Can you DM us your email address associated with your Uber account so we can follow up?
Support: Can you DM us your email address associated with your Uber account so we can follow up? https://t.co/sd7yH5jmbJ
Customer: It’s all good just don’t like how UBER drivers let that kind of shit happen
Customer: How bout refund my money and ask driver to cancel when he's the one that canceled I done walked and carried my uncle . Want my money back
Support: We're here to help! Send us a DM with your email address so we can assist.",,refund_request,escalate,refund_request,,,,,,
7a79d0118e499b6a367036e1336732cc,Customer: Hi @115877 - the Consumer Rights Act applies to food. I am entitled to,"Customer: Hi @115877 - the Consumer Rights Act applies to food. I am entitled to a refund for inedible food. Please respect your legal obligations
Support: Our team has followed up via email. Please be sure to check your inbox for our reply.",,refund_request,escalate,refund_request,,,,,,
b9384bd7d6b23cb971e3427b25f3e3bd,Customer: worst service food was missing and charged me twice without a refund d,"Customer: worst service food was missing and charged me twice without a refund day light robbery
Support: We're here to help! Please send us a DM with your email address so our team can connect right away.",,refund_request,escalate,refund_request,,,,,,
db7cb2533f7f8ed6c55dbb8435e9eaed,Customer: I don't want credit for a cancellation fee when a driver can't be both,"Customer: I don't want credit for a cancellation fee when a driver can't be bothered to meet at the pick up location. Can I just have my money back please?
Support: Here to help! Send us a note via https://t.co/OhfgxSAY58 so our team can get in touch.
Customer: Thanks for a very swift resolution!",,refund_request,escalate,refund_request,,,,,,
90c3798ea1d09ed19b6089242e9b6f5b,Customer: Just cancelled my @115873 as after 10 minutes the car wasn't moving...,"Customer: Just cancelled my @115873 as after 10 minutes the car wasn't moving.... And I was billed 6 euro? Doesn't seem fair?
Support: We can take a look! Send us a note via https://t.co/h840Iouehc so our team can get in touch.",,refund_request,escalate,refund_request,,,,,,
3a81595590461d9c3fdac9a4259bf9d3,Customer: was charged for a ride I didn’t have - was in another Uber at the exac,"Customer: was charged for a ride I didn’t have - was in another Uber at the exact same time... no option to request this type of refund
Support: We're here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can assist.",,refund_request,escalate,refund_request,,,,,,
7984c86ee5f67a6533cc2e64c09e009f,Customer: How long does I.T take for Uber to refund after you cancelled because ,"Customer: How long does I.T take for Uber to refund after you cancelled because IT has been over 3 days and I have yet to receive it @Uber_Support @115873
Support: We can definitely take a look. Send us a DM with your email address so we can follow up.",,refund_request,escalate,refund_request,,,,,,
f0499fea717305ae59928be1e441737a,"Customer: Response from @115873 / @Uber_Support. No apology, no recognition that","Customer: Response from @115873 / @Uber_Support. No apology, no recognition that I was in a demonstrably unsafe situation.
Support: We're sorry to hear this was your experience. Send us a DM with your email address and we'll connect.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
5b2ab4712314bd7c0ae2ea1ad4f3bc08,Customer: I am being harassed by another Uber partner that I think is breaking p,"Customer: I am being harassed by another Uber partner that I think is breaking policy and I said so. Who can I contact to clarify?
Support: Hi, Elizabeth. We see your message via in-app support. We'll be in touch as soon as possible to get a closer look!
Customer: Was that going to be today they responded? Response times for in app help went from reasonable to obsurd. 8 hours
Customer: Thank you.
Support: Hey Elizabeth, our team has reached out so please check your partner app under the 'Help' section or email to see our response.
Customer: Yes after 10 hours they responded. I asked my question 4 hours ago. Thank goodness it wasn't an emergency",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
4c3e022863ea82990c733abeced3dd04,Customer: That time I got verbally assaulted by my @115877 driver. And he knows ,"Customer: That time I got verbally assaulted by my @115877 driver. And he knows where I live. Fun. #lostmyappetite
Customer: @115877 Oh no! What was his reasoning?
Customer: @115877 That I asked him to ‘deliver to door’ and my concierge wasn’t there to let him in. He also threw in that he makes more money than me 🙄😭😩
Support: We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
87a69e518e8a13f08c64128cab161225,Customer: I have just complained to your support service about a horrendous taxi,"Customer: I have just complained to your support service about a horrendous taxi drive. There response suggested me feeling unsafe had no monetary value. I wish to take this issue further who can I contact? https://t.co/y4z1mikjFq
Support: We're here to help! Send us a DM of your email address so we can follow up.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
ee8448d116494327006d22db98f46dc3,Customer: Unsatisfactory response from @115873  regarding a driver eating and dr,"Customer: Unsatisfactory response from @115873  regarding a driver eating and driving. Unacceptable customer service response to a serious issue
Support: Happy to take a second look, Jenna. Please DM us your account email and we'll follow up. Thanks!
Customer: @115873 What was the response
Customer: @115873 They are not acknowledging that there driver was unsafe, only that the pick up took longer than anticipated
Support: To avoid further confusion we'll be following up any further questions or concerns you may have through in-app support.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
f49759d8b4c466810d3beaae455df049,Customer: Driver just assaulted me and it's my fault. Uber your are liars. What ,"Customer: Driver just assaulted me and it's my fault. Uber your are liars. What a shame
Support: We take this very seriously. Please send us a DM with your email address so we can connect ASAP.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
596a474cf5a82211f9c696f139908e16,"Customer: @115873 had booked a pool for Rs. 99, was charged 293 on completion. H","Customer: @115873 had booked a pool for Rs. 99, was charged 293 on completion. Highly absurd, unprofessional &amp; consumer harassment.
Support: We're here to help! Our team is reviewing your email now and will be in touch. We appreciate your patience.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
61aa550c8db001081d2a0969369032f7,"Customer: can you guys tell me why I received this message, curiously, after I d","Customer: can you guys tell me why I received this message, curiously, after I denounce the dangerous direction of a driver? https://t.co/HozpAbKIP6
Support: We can certainly review this for you, Jessica. Please follow up with that thread so we can gather more information for you. Thank you.
Customer: Ok! Thank you!",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
6f7f7464ae40dac168ed93e68a92dc3a,Customer: Just had the worst @115873 driver ever 😭😭😭he made me feel unsafe and t,"Customer: Just had the worst @115873 driver ever 😭😭😭he made me feel unsafe and threatened by his aggressive nature 😭😭😭
Support: We take this very seriously. Can you please send us a DM with your email address and additional details so we can connect?
Customer: Thank you - first time this has ever happened!
Support: Hi, Nicole. We see your DM and will follow up there shortly!",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
f3ed052ae7677232898db2b0afa8f770,Customer: WHAT THE FUCK! Sexual assault  by an @115873 driver ?!?! Get your shit,"Customer: WHAT THE FUCK! Sexual assault  by an @115873 driver ?!?! Get your shit together guys bc you keep hiring fucking creeps....I'll never use uber
Support: We take this very seriously. Please send us a DM with your email address so we can connect ASAP.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
9498eb9d8a017ab99ee22ee788a9def1,Customer: what is your protocol when a driver refuses to return property left in,"Customer: what is your protocol when a driver refuses to return property left in car? Scam Artist alert being done to my client Best Selling Author @95632. Someone needs to call her immediately.
Support: Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/rOtqyWzf0B
Customer: Look up her name she’s called police Driver is a lunatic. Best you make her a priority here.
Customer: Is it your policy to have your drivers request $150 cash to return product and intimidate. Again look up her now he is threatening her.
Support: Thanks for reaching out. We definitely take this very serious. If the account holder has already reached to us then we will be getting back to them as soon as possible.
Customer: Thanks to security at @134608 for being there when your Uber Driver just scammed my client and I was witness out of $100 to get property back. Unacceptable. She just sent you another email and via app as he verbally was aggressive.
Customer: @703590 Horse. Shit. You don’t care about passengers @Uber_Support
Customer: @Uber_Support @134608 Omg ...I use uber a lot , safely but I also hear these horrible stories abt drivers...sorry for your friend Matt.....
Customer: @Uber_Support @134608 Ty so much. Absolute nightmare and Driver was not all there. Yet silence from @115873. Police report being filed so someone takes notice.
Customer: @Uber_Support @134608 @115873 So wrong, ....@115873 step up and fix this",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
bbc48ba1f4d0098d08011f64329193f8,"Customer: Enter @115873 with boyfriend. Driver says: ""The Knicks lost, those fag","Customer: Enter @115873 with boyfriend. Driver says: ""The Knicks lost, those faggots."" Great feeling of comfort and security right of the bat, thanks @Uber_Support!
Support: We take this very seriously. Please send us a DM with your email address so we can connect ASAP.
Customer: @686250 Really? In all of the world? Cause in Costa Rica on Saturday you guys suspended the account of a customer because the driver reported he kissed a boy in an Uber, while reports of sexual harassment from clients only make the driver disappear from the one who did the report.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
ccf231841c24fcc29eb62daf69680aeb,Customer: Just had a dude threaten to murder me bc he tried to cut me off and al,"Customer: Just had a dude threaten to murder me bc he tried to cut me off and almost hit me lmao, its okay tho bc he is an @115873 driver and i got his liscense plate, lmao do i try to get this fool fired
Support: We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
5d5994f941c25d408a710a10b2cfb05f,Customer: How do estimates exceeding $800 in damages done by rider and friends d,"Customer: How do estimates exceeding $800 in damages done by rider and friends during assault equate to a $100 ""inconvenience fee""? 🚗
Support: We're here to connect. Please DM us the email on your account and we'll be in touch shortly.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
c6e7ff949f94a9a3e82add38bce0e609,Customer: uber cab driver gave death threat and abused me and my sister. Please ,"Customer: uber cab driver gave death threat and abused me and my sister. Please take action against cab driver and m filing fir also
Support: We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.
Customer: I have sent u DM please check ASAP
Support: Thanks! We will follow up in a DM.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
9747cee53d19b811aca80cd7e5bb5f88,Customer: I've never felt more unsafe in my life traveling than by my @13644 ton,"Customer: I've never felt more unsafe in my life traveling than by my @13644 tonight. And it's not fully the drivers fault.
Support: Our team is reviewing your email now and will be in touch. We appreciate your patience.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
fced52a01cfb9525322f96dc09f96552,Customer: one of your drivers just threatened to disable my son's family account,"Customer: one of your drivers just threatened to disable my son's family account. He has this account for safe trans.  I have screen shots of the communication. Since there's no customer care number on your website I'm hoping this message will get a reply. Pls DM4contactInfo
Support: We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.
Customer: I've messaged you my contact info. I look forward to discussing this with you.
Support: We're here to help! We just sent you a DM.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
f8e6afff1aa74382f8d0603eb3c1324c,Customer: so why is it so hard to report one of your dangerous drivers??? @TfL m,"Customer: so why is it so hard to report one of your dangerous drivers??? @TfL may have been right...
Support: That's not what we like to hear, Temara. Contact us via https://t.co/yfZfahBCoB so we can follow up immediately.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
e51ca62400ed819433bcd7b5eda7fe78,Customer: - you guys need to add more regulation to prevent this from happening.,"Customer: - you guys need to add more regulation to prevent this from happening. This is nothing short of dangerous. The driver couldn't see out the window properly! https://t.co/KhhqFJsoZe
Support: We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
6efa8a08bbda60325167a86478750586,Customer: one of your drivers sexually assaulted my gf &amp; I last night. We ju,"Customer: one of your drivers sexually assaulted my gf &amp; I last night. We jumped out of a moving car and haven't heard shit from @2006.
Customer: @2006 Getting $16 back isn't going to cover the trauma this caused us both. What will you really do????
Support: So sorry about the experience, Alexis. Please have the account holder follow up with us with any other questions. We'll connect from there.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
d54596641d0fc7bfaa711fb1d779b50e,Customer: Confirmed uber driver just now streatham vale hit a parked car while a,"Customer: Confirmed uber driver just now streatham vale hit a parked car while acepting a job on hes phone. Hes reason is these things happen im tired https://t.co/9gOvI5rvVY
Support: We take this very seriously. Please send us a DM (direct message) with your email address so we can connect ASAP.
Customer: @284642 Take this one seriously as well.Your low prices to kill the competition is killing people https://t.co/uelPlofHgA
Customer: @284642 Seriously get off the rd your dangerous Ushite
Customer: @284642 Yes of course you do you get hundreds a week so you should be good by now don't you think
Customer: @284642 You've been 'taking this very seriously' 4 a very long time, yet your drivers are getting worse. Uber, your the worse minicab company EVER!!
Customer: @Uber_Support @284642 imagine that only 4% of drivers drive for more than 1yr cuz they pay less &amp; less year after year, so good skilled drivers wont be exploited
Customer: @Uber_Support @284642 They must pay a lot to have a permanent twitter response team. I wonder who gets paid more, the drivers or the twitter-response team?
Customer: @284645 @Uber_Support @284642 Plus the Driver's don't have to be able to read or speak the language of the country they are driving in.
https://t.co/QzVYWfHJGX https://t.co/Ja0hly9LJ5
Customer: @284645 @Uber_Support @284642 Probably an AI algorithm trying to look like it cares 🐀🐀🐀",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
bf6feccdfecaf93b671fb58d2b8932df,Customer: anyone going to respond to my 4 emails about harassment..??,"Customer: anyone going to respond to my 4 emails about harassment..??
Support: We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
9b567223cada8f26e92a5223b1c7d8a8,Customer: my uber just told me he’s a drunk uber halfway through our ride? on th,"Customer: my uber just told me he’s a drunk uber halfway through our ride? on the highway? let me out sir?
Customer: get yo mans this is unsafe and i’m pissed as hell
Support: We can absolutely follow up, Dani! Can you please send us a note via https://t.co/IeSxT5cVHC?
Customer: i already did.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
b294983dd99f554967c0ffda5c8f2fb1,Customer: Love that I’ve reported two instances where I’ve been sexually harasse,"Customer: Love that I’ve reported two instances where I’ve been sexually harassed by drivers and @115873 has done nothing
Support: We take this very seriously. Please send us a DM with your email address so we can connect ASAP.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
99c76d1c913c67166682aa21839f507c,Customer: Your driver just tried to assault me @115873,"Customer: Your driver just tried to assault me @115873
Support: We take this very seriously. Please DM us your email address so we can follow up ASAP.",,safety_or_driver_conduct,escalate,safety_or_driver_conduct,,,,,,
ab12b2aef1cf605eaa997a40a9ba8b01,"Customer: when I’m paying extra for booking 2 seats instead of 1, how can the dr","Customer: when I’m paying extra for booking 2 seats instead of 1, how can the driver decide how many seats he will allocate to me?
Support: Happy to explain! Please visit https://t.co/Xw1MavqZob for more information on uberPOOL trips.
Customer: Read it! Where does it say that uber can charge me for two seats and still allocate just 1 because I am alone. I paid for and booked 2.
Support: Let's look further into this! Please reach out to us here: https://t.co/zUe0dj6yoX so we can follow up.
Customer: @Uber_Support driver can override that you only ate 1 passenger...just book uber x and get the whole car #neveruberpool
Customer: Never really heard back from you guys! One of the worse grievance mechanisms.
Support: We've followed up via DM!",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
0e9e8946de810bd3b732c08cc25f0da6,Customer: you all have drivers scamming customers for $150 cleaning fees when th,"Customer: you all have drivers scamming customers for $150 cleaning fees when there was NO incident at all requiring a car to be cleaned. This is unacceptable &amp; policies need to be changed immediately. There should be a NO tolerance policy regarding drivers stealing from customers.
Support: We're sorry to hear this. Please send us a note at https://t.co/a6RfeBkKmr and we'll be happy to look into this for you.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
3e59e6cce27795334b973337635d487a,Customer: I would like to make a complaint about one of your drivers in egypt..w,"Customer: I would like to make a complaint about one of your drivers in egypt..what should I do
Support: Happy to help here! Please share details along with your email address in DM and we'll follow up. https://t.co/sd7yH5jmbJ",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
a83107d31186007b4905a588d4d6f6f4,Customer: I need help. I am not able to access my Uber app. I have not received ,"Customer: I need help. I am not able to access my Uber app. I have not received the 4 digit code after entering my phone number.
Support: We're happy to help, Siti. Please connect at https://t.co/7noMs7ap6M and a member of our team will be in touch shortly.
Customer: Hi. I sent you a message regarding my concern. Thank you.
Support: We're so sorry for the trouble. Send us a note via https://t.co/lqVgKo4ZO3 so we can assist.
Customer: It says that I can only write a review after taking a trip
Customer: Where can I put a note in the link you provided?
Support: Hi Marion, our team has reached out so please check your rider app under the 'Help' section or email to see our response.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
f09e83229e347efaf2affa69326ab895,Customer: @115873 this driver was extremely unprofessional. He rejected my call ,"Customer: @115873 this driver was extremely unprofessional. He rejected my call 3× and then put that we were on a trip when I wasn't in car https://t.co/lhCbF1e90R
Support: Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
839e9f14e31dc544b3ce07ef634c0feb,Customer: this driver is a menace! Nearly ran me over twice.  Not paying attenti,"Customer: this driver is a menace! Nearly ran me over twice.  Not paying attention to pedestrians at all. #Uber #Bad Driver. https://t.co/Ha2mb5eNOx
Support: We're here to help! Send us a DM with your email address so we can follow up.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
bf9571f9440a6e243acfbd3304b4f773,Customer: Is it not d same Uber I tried to order on Thursday when my Taxify app ,"Customer: Is it not d same Uber I tried to order on Thursday when my Taxify app wasn’t working &amp; I was in a hurry. One stupid driver accepted the ride
Customer: He didn’t call for like 5 minutes so I tried to call. His number didn’t exist. Before I knew it, he had started the trip from his end. Don’t
Customer: know how he did it. Note that I was still in my house and a trip was started and reading on my behalf. LOL! And he’s the only one who can
Customer: cancel the ride. I waited and when he finally cancelled, I was billed for a ride I didn’t embark on. Complained to @115873 &amp; nothing has been
Support: We're sorry to hear about this. Please send us a DM with your email address so we can connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
189973e5749df14992ad8c79011e17ca,Customer: Had the black cab v @115873 debate before taking the latter. Now stuck,"Customer: Had the black cab v @115873 debate before taking the latter. Now stuck in traffic with driver with no knowledge to try another route. Talk about a bad decision...
Support: Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
0ff331ee501cbb9a11b372688e397eda,Customer: your driver did not take the map route and now is saying brake fail. U,"Customer: your driver did not take the map route and now is saying brake fail. Urgent SOS https://t.co/MG1qQvUwy8
Customer: @115873 Please help me in getting driver details. Your India handle is unresponsive
Support: Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.
Customer: Do you know what SOS means?
Customer: Done. This did. Please give me driver details. Im on my way to police station
Support: Sorry for the confusion! Send us a DM (direct message) with your email address and our team will follow up.
Support: We're sorry to hear this. Can you please send us a DM of your email address so we can look into this?
Customer: Wake Up
Customer: @115873 @119983 @116288
Customer: This is SOS. You are taking it lightly
Customer: Why does my email matter?
Customer: Sent DM. No reply there
Customer: Your form did not ask any email address
Support: We have routed this to the appropriate team who will be in contact within the in-app help section momentarily, Ashish.
Customer: @115873 @119983 @116288 Hello???
Customer: You are taking this situation lightly. Disappointing. I'm uninstalling your app right away. Don't bother with your inappropriate reply. I have seen your true Colors",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
36f5b21fe88368ffbd01c1ed7d54b2b4,Customer: if I driver us completing a trip and taking too long you shouldn’t cha,"Customer: if I driver us completing a trip and taking too long you shouldn’t charge the cancellation.  Taking a Lyft hiatus!
Support: Here to help! Send us a note via https://t.co/h840Iouehc so our team can connect.
Customer: Dude I tried that, didn’t like the options, which is why I tweeted
Support: Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
6095522a2d127ca70f1c7a54c6ad5d53,"Customer: Dear Seattleites, ever book an @115873 driver named Konstantinos drivi","Customer: Dear Seattleites, ever book an @115873 driver named Konstantinos driving a VW Tiguan? Cancel immediately! Rudest driver I've ever experienced
Support: Sorry to hear about that! Can you please contact us via https://t.co/TmWmJyGFaK so our team can connect?",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
1c8731061ef1af2b4a8d85ddfeafdb99,Customer: @115873  bad experience had paid double by saying rider outstanding no,"Customer: @115873  bad experience had paid double by saying rider outstanding not happy with uber
Support: We apologize for the trouble! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect?",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
c7c3eb455fb48bbf89ef963e799282aa,Customer: @115873 HELLO UBER??? my driver was the one who cancelled the trip but,"Customer: @115873 HELLO UBER??? my driver was the one who cancelled the trip but why did you charge me RM5 for the cancellation trip??????? HELLLLO??
Support: We're sorry to hear about the trouble! Please contact us via https://t.co/h840Iouehc so our team can connect.
Customer: done but it is still there??? i really need to use uber now https://t.co/Ibc58gVzQH
Support: We're here to help! Send us a DM with your email address so we can follow up.
Customer: already
Customer: ive dm-ed you but no response
Support: We've followed up via DM so please check your inbox.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
4453dc0e086135fc4afdb5126e3d9fba,Customer: Love @115873 but £12 worth of charges for trips I didn't take because ,"Customer: Love @115873 but £12 worth of charges for trips I didn't take because the driver cancelled it didn't turn up is rather annoying
Support: We're so sorry this was your experience Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
e8d8c19cb343550afcca98dbcff8613b,Customer: your drivers refuse daily to travel from Vasundhara enclave to Gurgaon,"Customer: your drivers refuse daily to travel from Vasundhara enclave to Gurgaon. It's a torture everyday and have to cancel cabs
Support: Here to help! Send us a note at https://t.co/iOszeeHZhQ so our team can connect right away.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
420b3d14f39928f0b45b6e58b04cd13b,"Customer: absolutely disgusted! My driver accepted my job, but was actually in A","Customer: absolutely disgusted! My driver accepted my job, but was actually in ALDI!! 5 mins wait time turned into 15!!! Not happy!!!
Support: Sorry for the trouble! Send us a note here, https://t.co/xguILK85B3 and our team will be in touch.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
a4d2843dda6a9243cbd136090484ad4a,Customer: My name Alex Tsalkind I completed my driver signup more then a week..w,"Customer: My name Alex Tsalkind I completed my driver signup more then a week..when I be notified with approved.pls let me know..thanks
Support: Happy to follow up! Contact us via https://t.co/tv4psVy8sr so we can connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
65ba76d28bbfe04f33bf59fae46294ec,Customer: My Uber Driver just almost hit Sophia Richie as she crossed the street,"Customer: My Uber Driver just almost hit Sophia Richie as she crossed the street.
Support: Here to help! Can you please send us a DM with your email address and details so we can connect?",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
4d87b4097170e9943eac19a9afef39f5,Customer: please inform driver not to start trip before collecting the passenger,"Customer: please inform driver not to start trip before collecting the passenger. #refundrequired #uberjaipur
Support: Here to help! Send us a note via https://t.co/1xM0TILvAI so our team can connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
425bb47550f8feaa58fc723a578d089d,"Customer: I got a uber for my best friend, Trinity so she could spend the night ","Customer: I got a uber for my best friend, Trinity so she could spend the night and dye my hair and THE UBER DRIVER STARTED DRIVING ON THE WRONG SIDE OF THE FREEWAY @Uber_Support @115873 https://t.co/djtHDdp9MT
Support: Here to help! Please send us a note at https://t.co/IeSxT5cVHC and we'll be happy to look into this for you.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
93c384cd24e5f0e42db9b6b4d597075f,Customer: Pulled up to my friend's place last night in an @115873 and as I was g,"Customer: Pulled up to my friend's place last night in an @115873 and as I was getting out, police were pulling up to pull him over. #WTF Either Uber drivers are the worst or I have the worst luck...
Support: Let's take a further look into this. Please send us a DM with the details and the email linked to your account.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
52bd90a3be645143af3c4ad082803269,Customer: ETA of 11 mins + arriving now. How do you explain this? Your driver re,"Customer: ETA of 11 mins + arriving now. How do you explain this? Your driver refused to pick me up. Why? https://t.co/4lfmMIO104
Customer: Above all, I had to pay the cancellation fee. 3rd instance in one week.
Support: Sorry to hear about that! Can you please contact us via https://t.co/593jusCquh so our team can connect.
Customer: No, I will not. Basically you can't do anything about it. Your drivers are so arrogant.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
f2da5192ec61c0760b52afedacc4c9de,"Customer: I witnessed a hit and run on a parked vehicle, believe it was one of y","Customer: I witnessed a hit and run on a parked vehicle, believe it was one of your drivers. I submitted a support ticket and left a note for the vehicle's owner, I have license plate and vehicle description. Please contact me for more info.
Support: We apologize for the trouble! Send us a DM with your email address and we'll connect.",,trip_or_pickup,auto-handle,trip_or_pickup,,,,,,
